RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
122.708917,-49.379917,-,NGC2547,40,407,18.98,-,2.810,14.613,13.951,13.703,AAA,5.131,-,-,-,29.281,0.121,-,J11,1.624,-,-,I08,J10,0.345,0.4432,3592,0.0,0.03608,-2.862,-,-,-,-,08105013-4922476,3.5553363279952666,-1.4427334711300959,-0.4621809049267259,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.723083,-49.195278,-,NGC2547,40,407,19.63,-,2.860,15.217,14.703,14.238,AAA,5.246,-,-,-,28.609,0.283,-,J11,0.882,-,-,I08,J10,0.245,0.3751,3429,0.0,0.02174,-3.314,-,-,-,-,08105354-4911429,3.535167485114944,-1.6627404602497242,-0.6108339156354675,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.733750,-49.311083,-,NGC2547,40,407,17.61,-,2.520,13.618,12.947,12.729,AAA,4.735,-,-,-,29.552,0.091,-,J11,0.294,-,-,I08,J10,0.594,0.5876,3900,0.524,0.09281,-3.001,-,-,-,-,08105610-4918399,3.591064607026499,-1.0324052273281104,-0.22621355501880647,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.746542,-49.074389,-,NGC2547,40,407,20.10,-,3.300,15.085,14.482,14.171,AAA,5.783,-,-,-,28.927,0.440,-,J11,0.7,-,-,I08,J10,0.243,0.3734,3425,0.0,0.02148,-2.99,-,-,-,-,08105917-4904277,3.534660575828444,-1.667965722972482,-0.6143937264016879,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.747583,-49.142389,-,NGC2547,40,407,18.61,-,2.800,14.365,13.736,13.499,AAA,4.965,-,-,-,29.547,0.107,-,J11,1.752,-,-,I08,J10,0.398,0.4754,3669,0.312,0.04442,-2.686,-,-,-,-,08105943-4908329,3.5645477117559476,-1.3524214457875448,-0.40011692792631215,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.779083,-49.206556,-,NGC2547,40,407,20.28,-,3.080,15.485,14.930,14.482,AAA,5.652,-,-,-,28.561,0.334,-,J11,0.518,-,-,I08,J10,0.201,0.3408,3334,0.0,0.01643,-3.24,-,-,-,-,08110699-4912236,3.5229655954919865,-1.7843624365649382,-0.6968039425795111,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.781667,-49.361750,-,NGC2547,40,407,17.29,-,2.440,13.410,12.734,12.474,AAA,4.67,-,-,-,29.254,0.191,-,J11,2.289,-,-,I08,J10,0.652,0.6317,3994,0.584,0.1187,-3.406,-,-,-,-,08110759-4921423,3.6014080605346837,-0.9255492810454088,-0.1857524042680798,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.788833,-49.198194,-,NGC2547,40,407,19.17,-,2.940,14.753,14.039,13.805,AAA,5.219,-,-,-,29.047,0.143,-,J11,1.074,-,-,I08,J10,0.322,0.4294,3558,0.0,0.0325,-3.05,-,-,-,-,08110933-4911533,3.5512059437479064,-1.4881166390211256,-0.4921441283041691,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.842250,-49.363083,-,NGC2547,40,407,16.01,-,1.900,12.945,12.305,12.138,AAA,3.726,-,-,-,29.392,0.266,-,J11,3.167,-,-,I08,J10,0.752,0.7263,4277,0.638,0.1958,-3.485,-,-,-,-,08112213-4921470,3.631139250256811,-0.708187312532881,-0.12378215940835775,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.879458,-49.236250,-,NGC2547,40,407,19.86,-,2.880,15.284,14.782,14.431,AAA,5.283,-,-,-,29.108,0.345,-,J11,1.038,-,-,I08,J10,0.215,0.3517,3364,0.0,0.01812,-2.736,-,-,-,-,08113107-4914105,3.5268559871258747,-1.7418418066592056,-0.6675615400843947,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
