RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
56.338284,23.727499,HII625,Pleiades,125,133,12.680,1.200,1.440,10.153,9.609,9.402,-,3.161,-,-,-,30.244,0.069,-,S94,0.427,2.200e-06,-,H10,ME,0.844,0.746,4798,0.685,0.3062,-2.828,-,-,-,V0811_Tau,-,3.6810602436318116,-0.5139948136377577,-0.07365755337434496,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.342480,23.471731,HII636,Pleiades,125,133,12.400,1.020,1.120,10.471,9.959,9.848,-,2.435,-,-,-,29.391,0.600,-,M96,7.503,1.475e-04,-,H10,ME,0.824,0.7282,4725,0.685,0.273,-3.63,-,-,-,-,-,3.674401812845282,-0.563837352959244,-0.08407278830288423,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.387222,24.303242,HII686,Pleiades,125,133,13.520,1.390,1.500,11.061,10.397,10.220,-,3.183,-,-,-,29.804,0.046,-,S94,0.398,7.400e-07,-,H10,ME,0.713,0.6163,4298,0.661,0.143,-2.937,-,-,-,OU_Tau,-,3.6332664111554247,-0.8446639625349383,-0.14691047014813446,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.397484,24.083210,HII708,Pleiades,125,133,10.110,0.620,0.740,8.921,8.673,8.562,-,1.244,F7,K67,-,29.829,0.046,-,S94,0.294,-,-,H10,ME,1.17,1.094,5892,0.814,1.457,-3.92,-,-,-,V1085_Tau,-,3.7702627381705933,0.16345955176999016,0.06818586174616162,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.414200,23.754284,HII738,Pleiades,125,133,12.320,1.150,1.490,9.767,9.224,9.007,-,3.196,-,-,-,30.304,0.069,-,S94,0.826,1.551e-05,-,H10,ME,0.913,0.8096,5054,0.699,0.4352,-2.921,-,-,-,V1041_Tau,-,3.703635237583896,-0.36131111330987653,-0.039529222465701036,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.417370,24.627245,HII727,Pleiades,125,133,9.710,0.560,0.660,8.624,8.337,8.294,-,1.244,F7,K67,-,30.029,0.046,-,S94,0.532,-,-,H10,ME,1.261,1.205,6153,0.87,2.105,-3.88,-,-,-,V0855_Tau,-,3.7890869150880286,0.3232521001716871,0.10071508657308159,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.424374,24.431513,HII746,Pleiades,125,133,11.300,0.770,0.880,9.801,9.528,9.398,-,1.635,G5,W63,-,29.107,0.139,-,S94,5.232,6.208e-04,-,H10,ME,0.944,0.8401,5162,0.699,0.5157,-4.191,-,-,-,-,-,3.71281800020785,-0.2876028685932851,-0.02502800570193105,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.425480,24.905998,HII739,Pleiades,125,133,9.500,0.650,0.680,8.286,8.040,7.939,-,1.458,G1,K67,-,30.34,0.023,-,S94,0.917,-,-,H10,ME,1.321,1.277,6327,0.87,2.632,-3.665,-,-,-,V0969_Tau,-,3.801197834459149,0.4202858849419179,0.12090281761452719,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.435040,24.220335,HII761,Pleiades,125,133,10.560,0.710,0.790,9.262,8.847,8.753,-,1.545,G2,B84,-,29.9,0.046,-,S94,3.158,2.080e-04,-,H10,ME,1.092,0.9961,5648,0.941,1.011,-3.69,-,-,-,-,-,3.7518946880437474,0.00475115559100102,0.038222638368718455,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.460346,23.873947,HII799,Pleiades,125,133,13.660,1.340,1.570,10.865,10.400,10.170,-,3.373,-,-,-,29.402,0.162,-,S94,7.148,2.774e-05,-,H10,ME,0.711,0.6146,4292,0.661,0.1413,-3.334,-,-,-,V1010_Tau,-,3.6326597132939136,-0.8498578381514414,-0.1481303992702337,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.511482,23.737392,HII870,Pleiades,125,133,12.610,1.250,1.560,9.923,9.455,9.257,-,3.236,-,-,-,29.302,0.600,-,M96,3.93,4.959e-04,-,H10,ME,0.865,0.7648,4877,0.699,0.3415,-3.817,-,-,-,-,-,3.6881527555915663,-0.4666092919824486,-0.06298389253518578,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.517178,23.405537,HII882,Pleiades,125,133,12.780,1.220,1.160,10.540,10.014,9.836,-,2.827,-,-,-,29.71,0.074,-,M99,0.58,2.490e-06,-,H10,ME,0.795,0.7012,4615,0.685,0.227,-3.232,-,-,-,V0812_Tau,-,3.6641717053619307,-0.6439741428068773,-0.09963287134352969,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.527061,24.567419,HII879,Pleiades,125,133,12.790,1.070,1.200,10.793,10.236,10.113,-,2.56,-,-,-,29.02,0.179,-,M99,7.065,8.663e-04,-,H10,ME,0.765,0.6706,4501,0.685,0.1967,-3.86,-,-,-,V0813_Tau,-,3.653309012938479,-0.7061956400806633,-0.11633856484638239,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.528744,24.562807,HII883,Pleiades,125,133,13.050,1.080,1.300,10.907,10.336,10.286,-,2.647,-,-,-,29.02,0.179,-,M99,7.037,3.608e-03,-,H10,ME,0.727,0.6312,4354,0.661,0.1578,-3.764,-,-,-,V0789_Tau,-,3.6388884247050757,-0.8018930011265986,-0.13846558914096216,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.532360,24.866802,HII885,Pleiades,125,133,12.080,1.020,1.210,10.057,9.521,9.357,-,2.606,-,-,-,29.028,0.232,-,S94,6.826,5.862e-04,-,H10,ME,0.889,0.7866,4967,0.699,0.3822,-4.14,-,-,-,-,-,3.6960941599952233,-0.41770931728100597,-0.051098239029786295,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.541874,23.340015,HII923,Pleiades,125,133,10.150,0.610,0.690,8.969,8.704,8.659,-,1.421,G0,K67,-,29.59,0.094,-,M99,2.846,3.972e-04,-,H10,ME,1.166,1.088,5877,0.814,1.43,-4.151,-,-,-,-,-,3.7691556907143986,0.1553360374650618,0.06669855042299526,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.548939,24.622314,HII916,Pleiades,125,133,11.710,0.870,-,10.062,9.629,9.545,-,2.048,-,-,-,29.269,0.069,-,S94,5.914,1.065e-03,-,H10,ME,0.917,0.8135,5068,0.699,0.4455,-3.966,-,-,-,-,-,3.7048366062114035,-0.35115229162710637,-0.03763066432997889,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.574959,23.486664,HII975,Pleiades,125,133,10.580,0.840,0.990,8.911,8.589,8.504,-,1.959,-,-,-,29.3,0.171,-,M99,4.082,-,-,H10,ME,1.132,1.045,5772,0.941,1.228,-4.375,-,-,-,-,-,3.7613263224214566,0.08919836680514887,0.053846426852252584,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.594479,24.570177,HII996,Pleiades,125,133,10.410,0.650,0.700,9.274,8.994,8.923,-,1.421,G0,B46,-,29.598,0.069,-,S94,3.088,2.798e-04,-,H10,ME,1.114,1.023,5718,0.941,1.125,-4.039,282963,-,-,V1045_Tau,-,3.75724415102197,0.05115252244738129,0.04688519083771013,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.613968,25.135563,HII1015,Pleiades,125,133,10.520,0.650,0.710,9.366,9.063,8.993,-,1.458,G1,W63,-,29.377,0.115,-,S94,1.721,2.572e-05,-,H10,ME,1.096,1.001,5663,0.941,1.029,-4.221,282952,-,-,-,-,3.753046561626529,0.012415374762432893,0.039810554148350386,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.615738,23.592699,HII1039,Pleiades,125,133,13.020,1.210,1.500,10.594,10.007,9.821,-,3.082,-,-,-,29.8,0.131,-,M99,5.217,1.234e-03,-,H10,ME,0.782,0.688,4566,0.685,0.2139,-3.116,-,-,-,V0641_Tau,-,3.6595359071542166,-0.669789215428472,-0.10679324694015198,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.618378,24.433918,HII1032,Pleiades,125,133,11.100,0.750,0.840,9.638,9.270,9.159,-,1.768,G8,W63,-,30.213,0.023,-,S94,1.323,1.148e-05,-,H10,ME,0.988,0.884,5319,0.723,0.6317,-3.173,-,-,-,V1171_Tau,-,3.7258299903205803,-0.199489123105632,-0.005243055412371884,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.655285,24.343527,HII1100,Pleiades,125,133,12.250,1.100,1.280,10.123,9.524,9.400,-,2.733,-,-,-,29.923,0.046,-,S94,7.503,5.975e-05,-,H10,ME,0.868,0.7672,4886,0.699,0.3459,-3.202,-,-,-,V0642_Tau,-,3.688953462637418,-0.4610494379856386,-0.061480274823508096,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.657391,24.747698,HII1095,Pleiades,125,133,11.830,0.920,0.940,10.217,9.784,9.669,-,2.044,-,-,-,29.048,0.328,-,S94,0.867,5.244e-05,-,H10,ME,0.899,0.7952,5002,0.699,0.3982,-4.138,-,-,-,-,-,3.699143687394484,-0.3998987443086093,-0.046240308266771224,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.661587,24.959629,HII1101,Pleiades,125,133,10.250,0.610,0.700,9.105,8.851,8.763,-,1.34,F9,K67,Yes,29.417,0.162,-,S94,2.322,1.681e-04,-,H10,ME,1.142,1.058,5804,0.941,1.291,-4.279,282954,-,-,-,-,3.7637274037656985,0.11092624226642028,0.05766610390982921,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.662018,24.520338,HII1110,Pleiades,125,133,13.290,1.190,1.400,11.099,10.479,10.274,-,2.899,-,-,-,29.139,-,-,B03,7.963,3.253e-03,-,H10,ME,0.719,0.6226,4322,0.661,0.1493,-3.62,-,-,-,-,-,3.6356847625472226,-0.8259401922749746,-0.14327110961711742,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.664104,24.029688,HII1124,Pleiades,125,133,12.320,0.980,1.080,10.454,9.986,9.859,-,2.344,-,-,-,29.521,0.069,-,S94,6.416,9.040e-05,-,H10,ME,0.831,0.7342,4750,0.685,0.2841,-3.518,-,-,-,V0814_Tau,-,3.6766936096248664,-0.5465287662770641,-0.08039897621588903,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
